Year,Month,Month_Name,Date,Day_of_Week,Day_of_Month,Season,Rush_Period,Is_Weekend,Start_Station_Code,End_Station_Code,Number_of_Rides
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32001,NA,3
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32002,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32003,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32004,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32006,A32006,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32006,D32001,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32009,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32009,C32002,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32009,D32004,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32009,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,A32010,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,B32007,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,B32008,3
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,B32014,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,D32006,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,D32013,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32010,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32012,A32003,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,A32012,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32002,B32006,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32003,A32004,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32005,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32007,D32009,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32008,B32008,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32010,B32003,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32011,B32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32014,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32016,B32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32016,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32016,D32011,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32016,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32016,NA,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,B32036,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32003,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32006,B32003,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32006,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32006,D32008,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32006,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32006,D32042,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32007,B32003,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32007,B32008,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,C32007,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32000,D32005,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32000,D32011,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,A32010,3
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,B32014,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,D32004,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,D32008,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,D32011,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32003,D32012,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32004,A32010,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32005,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32005,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32005,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32006,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32006,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32006,D32004,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32006,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32008,D32009,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32008,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32009,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32009,D32004,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32010,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32010,D32004,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32011,D32013,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32012,D32012,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32013,B32007,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32042,B32003,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32042,B32005,2
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32042,D32010,1
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,D32042,D32042,3
2011,8,August,2011-08-01,Monday,1,Summer,AM,FALSE,NA,B32015,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32001,A32001,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32001,A32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32001,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32001,B32008,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32001,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32001,D32009,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32002,A32001,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32002,A32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32002,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32002,A32012,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32002,B32016,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32002,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32003,A32001,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32003,A32003,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32003,A32012,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32003,NA,5
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32004,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32005,A32005,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32005,NA,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32009,C32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,A32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,B32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,C32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,D32003,5
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,D32006,4
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,D32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32010,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32012,A32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32012,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32012,B32000,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32012,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32012,D32042,4
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,A32012,NA,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32000,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32000,C32001,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32000,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32000,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32000,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32002,B32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32003,B32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32003,C32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32003,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32003,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32003,D32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,A32003,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,B32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,B32004,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,B32007,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,B32008,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,D32003,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,D32004,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32004,D32009,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32005,A32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32005,B32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32005,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32005,B32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32005,B32036,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32005,D32011,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32006,A32009,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32006,B32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32006,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32006,B32016,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32006,C32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32007,A32010,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32007,B32004,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32007,C32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32007,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32007,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32007,D32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32008,A32009,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32008,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32008,B32008,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32008,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32008,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32010,A32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32010,B32007,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32010,B32014,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32010,D32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32011,A32004,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32011,B32015,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32012,A32001,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32012,B32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32014,B32008,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32014,B32010,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32014,B32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32015,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32015,B32015,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32015,B32036,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32015,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32015,D32005,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32015,NA,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32016,A32004,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,B32036,C32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32002,A32010,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32002,C32001,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32002,C32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32003,B32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32003,B32008,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32003,B32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32003,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32003,NA,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32006,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32006,B32010,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32006,C32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32006,C32006,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32006,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32006,NA,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,B32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,B32036,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,C32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,C32007,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,D32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,C32007,D32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,A32002,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,B32000,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,B32004,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,C32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,D32008,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32000,D32042,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32001,A32001,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32001,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32001,D32005,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32003,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32003,B32000,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32003,B32004,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32003,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32003,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32003,D32042,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32004,A32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32004,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32004,C32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32004,D32003,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32004,D32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32004,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,A32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,A32010,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,B32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,B32010,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,B32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,C32006,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,D32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,D32005,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,D32013,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32005,D32042,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32006,A32010,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32006,B32004,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32006,B32015,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32006,B32036,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32006,D32003,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32006,D32005,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32008,C32002,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32008,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32009,C32007,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32009,D32005,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32009,D32006,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32009,D32042,4
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32010,B32000,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32010,B32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32010,D32000,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32011,B32036,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32011,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32011,D32003,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32011,D32006,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32011,D32009,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32011,D32011,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,A32005,4
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,A32009,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,B32008,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,B32015,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32012,D32005,3
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32013,A32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32013,B32005,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32013,B32010,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32013,C32007,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32042,A32012,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32042,B32000,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32042,C32007,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32042,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,D32042,D32042,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,NA,A32012,2
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,NA,B32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,NA,D32003,1
2011,8,August,2011-08-01,Monday,1,Summer,PM,FALSE,NA,NA,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32001,A32001,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32001,A32004,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32001,D32005,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32002,A32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32002,A32012,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32002,B32003,2
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32003,A32002,3
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32003,D32000,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32004,A32002,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32005,B32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32005,D32042,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32006,D32042,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,B32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,B32007,3
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,B32008,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,D32004,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,D32011,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,D32012,2
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32009,D32013,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,B32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,B32007,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,C32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,D32000,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,D32005,4
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,D32006,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,D32008,3
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32010,D32012,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,A32012,D32004,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32002,B32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32004,A32010,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32004,B32007,2
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32004,D32004,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32004,D32005,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32004,D32012,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32005,B32010,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,A32010,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,B32007,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,B32008,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,B32014,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,B32016,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,D32004,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32008,D32005,4
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32010,A32004,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32010,A32010,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32010,B32015,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32010,C32007,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32010,NA,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32011,D32013,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32015,B32015,2
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32016,B32012,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32016,C32003,2
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32016,D32012,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32016,NA,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,B32036,C32007,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32001,D32005,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,A32003,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,A32009,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,A32010,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,B32006,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,B32008,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,B32011,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,B32014,1
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,C32002,5
2011,8,August,2011-08-02,Tuesday,2,Summer,AM,FALSE,C32003,C32006,1
